"","text_id","lemma","n_tokens","year","genre","subgenre","word_count","random_id"
"45424",5003182,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4346,88
"45425",5003183,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3061,50
"45426",5003186,"define",0,2018,"FIC","FIC_Gen__Jrnl_",12206,66
"45427",5003192,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7016,51
"45428",5003193,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3296,21
"45429",5003195,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4919,31
"45430",5003196,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1998,12
"45431",5003197,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6211,89
"45432",5003199,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4872,46
"45433",5003200,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7314,39
"45434",5003201,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4112,87
"45435",5003203,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6028,100
"45436",5003207,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2671,52
"45437",5003208,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5372,61
"45438",5003209,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3262,53
"45439",5003210,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6808,83
"45440",5003212,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4194,84
"45441",5003213,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5846,94
"45442",5003215,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9246,86
"45443",5003218,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6725,99
"45444",5003220,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3510,25
"45445",5003221,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1795,27
"45446",5003224,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5980,65
"45447",5003225,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2446,40
"45448",5003226,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6890,10
"45449",5003228,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5857,45
"45450",5003229,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7450,57
"45451",5003230,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3665,35
"45452",5003231,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3749,54
"45453",5003233,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5004,7
"45454",5003237,"define",0,2018,"FIC","FIC_Gen__Jrnl_",16785,55
"45455",5003239,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7631,15
"45457",5003242,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3165,74
"45458",5003243,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7713,81
"45459",5003244,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3969,98
"45460",5003245,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3279,69
"45461",5003246,"define",0,2018,"FIC","FIC_Gen__Jrnl_",11468,62
"45462",5003249,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5650,97
"45463",5003250,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4652,90
"45464",5003256,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9026,38
"45465",5003258,"define",0,2018,"FIC","FIC_Gen__Jrnl_",10420,63
"45466",5003261,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7571,77
"45467",5003263,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6944,26
"45468",5003264,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6797,44
"45469",5003265,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6825,93
"45470",5003266,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9707,67
"45471",5003323,"define",0,2018,"FIC","FIC_Gen__Jrnl_",10357,82
"45472",5003324,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6031,14
"45473",5003325,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5877,76
"45475",5003327,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3395,43
"45476",5003328,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2206,95
"45477",5003331,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2566,18
"45478",5003332,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6589,37
"45479",5003333,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4307,68
"45480",5003335,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2005,36
"45481",5003338,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7939,9
"45482",5003339,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1945,30
"45483",5003345,"define",0,2018,"FIC","FIC_Gen__Jrnl_",12400,64
"45484",5003348,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7882,78
"45485",5003349,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5380,34
"45486",5003350,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4672,92
"45487",5003351,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4632,28
"45488",5003352,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6376,79
"45489",5003353,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2144,56
"45490",5003354,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1851,29
"45491",5003355,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9363,48
"45492",5003356,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5375,59
"45493",5003357,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5332,32
"45494",5003358,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5519,16
"45495",5003359,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5277,71
"45496",5003360,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2363,85
"45497",5003361,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3581,1
"45498",5003362,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4227,20
"45499",5003363,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8746,41
"45500",5003364,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3027,42
"45501",5003365,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7077,1
"45502",5003366,"define",0,2018,"FIC","FIC_Gen__Jrnl_",12535,40
"45503",5003367,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1850,93
"45504",5003368,"define",0,2018,"FIC","FIC_Gen__Jrnl_",11018,28
"45505",5003369,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6102,46
"45506",5003370,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5890,92
"45507",5003371,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7677,8
"45508",5003372,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5631,97
"45509",5003373,"define",0,2018,"FIC","FIC_Gen__Jrnl_",10435,62
"45510",5003374,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2899,52
"45511",5003375,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5024,25
"45512",5003376,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7917,63
"45513",5003377,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9305,67
"45514",5003378,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5073,54
"45515",5003379,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6553,53
"45516",5003380,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5817,22
"45517",5003381,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7434,71
"45518",5003382,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3503,33
"45519",5003383,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5149,83
"45520",5003384,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4259,48
"45521",5003385,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6587,27
"45522",5003387,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9032,34
"45523",5003388,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5064,79
"45524",5003389,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5367,58
"45525",5003390,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1800,87
"45526",5003391,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3896,94
"45527",5003392,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8772,51
"45528",5003393,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6632,72
"45529",5003394,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4732,75
"45530",5003395,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9069,42
"45531",5003396,"define",0,2018,"FIC","FIC_Gen__Jrnl_",10649,29
"45532",5003397,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7867,74
"45533",5003398,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3417,89
"45534",5003399,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3963,55
"45535",5003400,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7717,18
"45536",5003401,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3927,35
"45537",5003402,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5608,37
"45538",5003403,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2050,38
"45539",5003404,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5751,78
"45540",5003405,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5521,77
"45541",5003406,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3528,36
"45542",5003407,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6016,82
"45544",5003409,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4655,91
"45545",5003410,"define",0,2018,"FIC","FIC_Gen__Jrnl_",11170,59
"45546",5003411,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6633,14
"45548",5003444,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9997,5
"45549",5003446,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2687,3
"45550",5003451,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3110,90
"45551",5003454,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3487,86
"45552",5003455,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7285,15
"45553",5003458,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3122,84
"45554",5003460,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6522,20
"45555",5003461,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3377,81
"45556",5003465,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4805,98
"45557",5003468,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5274,4
"45558",5003469,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6004,66
"45559",5003483,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2772,11
"45560",5003492,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9812,99
"45561",5003498,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7647,64
"45562",5003500,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2096,43
"45563",5003545,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4452,70
"45564",5003547,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7231,17
"45565",5003554,"define",0,2018,"FIC","FIC_Gen__Jrnl_",14285,76
"45566",5003559,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3908,100
"45567",5003560,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3207,19
"45568",5003568,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6272,16
"45569",5003686,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2701,47
"45570",5003687,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7798,60
"45571",5003688,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7882,39
"45572",5003689,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1855,7
"45573",5003690,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8882,9
"45574",5003691,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4643,50
"45575",5003692,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1063,69
"45576",5003693,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2100,24
"45577",5003694,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9561,73
"45578",5003695,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4086,23
"45579",5003696,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5806,56
"45580",5003697,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8862,10
"45581",5003698,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8755,26
"45582",5003699,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3995,30
"45583",5003700,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3423,12
"45584",5003701,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4544,61
"45586",5003703,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6740,32
"45587",5003704,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4122,85
"45588",5003742,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6064,6
"45589",5003743,"define",0,2018,"FIC","FIC_Gen__Jrnl_",14106,41
"45590",5003744,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7322,21
"45591",5003745,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5380,96
"45592",5003746,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4009,49
"45593",5003747,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6783,31
"45594",5003748,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6508,44
"45595",5003749,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4604,13
"45597",5003751,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7408,2
"45598",5003752,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3711,57
"45599",5003753,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8528,65
"45601",5003755,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3712,77
"45602",5003756,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6776,48
"45603",5003758,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5609,18
"45604",5003763,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1434,82
"45605",5003764,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1107,62
"45606",5003765,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3210,85
"45607",5003766,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1625,5
"45608",5003767,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8458,28
"45609",5003768,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5904,72
"45610",5003769,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8247,70
"45611",5003770,"define",0,2018,"FIC","FIC_Gen__Jrnl_",16741,58
"45612",5003771,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3559,43
"45613",5003772,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4989,24
"45614",5003773,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7068,63
"45615",5003774,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6682,96
"45616",5003775,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3690,4
"45617",5003776,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9620,14
"45618",5003777,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8029,15
"45619",5003778,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8089,9
"45620",5003779,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5171,75
"45621",5003780,"define",0,2018,"FIC","FIC_Gen__Jrnl_",10583,60
"45622",5003781,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4562,36
"45623",5003782,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4610,8
"45624",5003783,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3164,87
"45625",5003784,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4807,13
"45626",5003804,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2819,50
"45627",5003805,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5504,42
"45628",5003806,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2144,25
"45629",5003807,"define",0,2018,"FIC","FIC_Gen__Jrnl_",10812,91
"45630",5003808,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6723,16
"45631",5003809,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2237,21
"45632",5003810,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1112,39
"45633",5003811,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9731,29
"45635",5003813,"define",0,2018,"FIC","FIC_Gen__Jrnl_",832,2
"45636",5003814,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6546,1
"45637",5003895,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4121,12
"45638",5003896,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7729,3
"45639",5003897,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3399,54
"45640",5003898,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3905,33
"45641",5003899,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8308,95
"45642",5003900,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9112,41
"45643",5003901,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2439,79
"45644",5003905,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2472,6
"45645",5003906,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3477,35
"45646",5003907,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9113,83
"45647",5003908,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8120,93
"45648",5003909,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8660,57
"45649",5003910,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4181,69
"45650",5003911,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9140,55
"45651",5003912,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5847,68
"45652",5003913,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9207,40
"45653",5003914,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5332,47
"45654",5003915,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5591,76
"45655",5003916,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8084,74
"45656",5003917,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4997,61
"45658",5003920,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2560,32
"45659",5003921,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4033,52
"45660",5003922,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3089,59
"45662",5003924,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1952,92
"45663",5003925,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8630,44
"45664",5003926,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5349,22
"45665",5003927,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9462,30
"45666",5003928,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7644,56
"45667",5003929,"define",0,2018,"FIC","FIC_Gen__Jrnl_",10788,78
"45668",5003930,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8504,20
"45669",5003931,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4516,81
"45670",5003932,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3686,97
"45671",5003933,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6829,7
"45672",5003934,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7873,71
"45673",5003935,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8464,26
"45674",5003936,"define",0,2018,"FIC","FIC_Gen__Jrnl_",10335,65
"45675",5003938,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6448,31
"45676",5003940,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8824,73
"45677",5003941,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7858,67
"45678",5003942,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6349,84
"45679",5003943,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4387,51
"45680",5003944,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3501,11
"45681",5003945,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6407,98
"45682",5003946,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9883,45
"45683",5003947,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8596,17
"45684",5003948,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1996,10
"45685",5003949,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8598,80
"45686",5003950,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9148,99
"45687",5003951,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6577,88
"45688",5003952,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6847,46
"45689",5003953,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4634,94
"45690",5003954,"define",0,2018,"FIC","FIC_Gen__Jrnl_",7245,64
"45691",5003955,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5176,53
"45692",5003957,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3037,37
"45693",5003958,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2030,100
"45694",5003959,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2305,49
"45695",5003960,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6170,90
"45696",5003961,"define",0,2018,"FIC","FIC_Gen__Jrnl_",10239,34
"45697",5003962,"define",0,2018,"FIC","FIC_Gen__Jrnl_",10646,23
"45698",5003963,"define",0,2018,"FIC","FIC_Gen__Jrnl_",3664,38
"45699",5003993,"define",0,2018,"FIC","FIC_Gen__Jrnl_",6205,27
"45700",5003994,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5289,66
"45701",5003995,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8839,34
"45702",5003996,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4376,78
"45703",5003997,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5819,28
"45704",5003998,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5056,42
"45705",5003999,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5787,54
"45706",5004000,"define",0,2018,"FIC","FIC_Gen__Jrnl_",5702,37
"45707",5004001,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4138,95
"45708",5004002,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4552,80
"45709",5004003,"define",0,2018,"FIC","FIC_Gen__Jrnl_",4021,74
"45710",5004004,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1642,67
"45711",5004005,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1070,94
"45712",5004006,"define",0,2018,"FIC","FIC_Gen__Jrnl_",8166,4
"45713",5004007,"define",0,2018,"FIC","FIC_Gen__Jrnl_",9573,1
"45714",5004008,"define",0,2018,"FIC","FIC_Gen__Jrnl_",1084,10
"45715",5004009,"define",0,2018,"FIC","FIC_Gen__Jrnl_",967,26
"45716",5004010,"define",0,2018,"FIC","FIC_Gen__Jrnl_",2812,20
"45717",5002716,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9470,92
"45719",5002728,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2021,2
"45720",5002729,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3150,49
"45721",5002730,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4451,89
"45722",5002731,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5349,71
"45723",5002733,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6157,43
"45724",5002734,"define",0,2019,"FIC","FIC_Gen__Jrnl_",15014,72
"45725",5002735,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6825,86
"45726",5002736,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5305,79
"45727",5002737,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6056,31
"45728",5002738,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6828,41
"45729",5002739,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2509,61
"45730",5002740,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6392,69
"45731",5002741,"define",0,2019,"FIC","FIC_Gen__Jrnl_",12838,40
"45732",5002742,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2859,100
"45733",5002743,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4098,17
"45734",5002744,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5791,33
"45735",5002745,"define",0,2019,"FIC","FIC_Gen__Jrnl_",10130,47
"45736",5002746,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2448,56
"45737",5002778,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3471,97
"45738",5002779,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6812,9
"45739",5002780,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3862,32
"45740",5002782,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5678,3
"45741",5002783,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9916,48
"45742",5002784,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5466,16
"45743",5002785,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2393,85
"45744",5002786,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2471,46
"45745",5002787,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4960,66
"45746",5002788,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8863,93
"45747",5002789,"define",0,2019,"FIC","FIC_Gen__Jrnl_",8202,63
"45748",5002790,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6597,24
"45749",5002791,"define",0,2019,"FIC","FIC_Gen__Jrnl_",10371,55
"45750",5002792,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6892,77
"45751",5002794,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9983,25
"45752",5002795,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6817,39
"45753",5002797,"define",0,2019,"FIC","FIC_Gen__Jrnl_",10184,51
"45754",5002798,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5593,27
"45755",5002799,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7164,21
"45756",5002800,"define",0,2019,"FIC","FIC_Gen__Jrnl_",5291,91
"45757",5002801,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7119,58
"45758",5002804,"define",0,2019,"FIC","FIC_Gen__Jrnl_",9053,99
"45759",5002805,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3757,22
"45760",5002806,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3837,53
"45761",5002807,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7815,11
"45762",5002810,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7969,76
"45763",5002846,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3422,12
"45764",5002897,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6649,5
"45765",5002898,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3827,14
"45766",5002899,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6267,68
"45767",5002900,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4655,30
"45768",5002901,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7865,64
"45769",5002902,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4218,83
"45770",5002903,"define",0,2019,"FIC","FIC_Gen__Jrnl_",2559,8
"45771",5002904,"define",0,2019,"FIC","FIC_Gen__Jrnl_",6098,57
"45773",5002906,"define",0,2019,"FIC","FIC_Gen__Jrnl_",4514,15
"45774",5002907,"define",0,2019,"FIC","FIC_Gen__Jrnl_",3092,45
"45775",5002908,"define",0,2019,"FIC","FIC_Gen__Jrnl_",7679,13
